pk,pk,strength
1232791,1023763,151
1232791,1023763,2741
1256987,1023763,1065
1262720,1023763,151
1262720,1023763,2161
1262720,1023763,2741
1266560,1023763,151
1266560,1023763,2741
1312311,1023763,151
1312311,1023763,2741
1327619,1023763,151
1327619,1023763,486
1327619,1023763,2741
1353136,1023763,151
1353136,1023763,2741
1381926,1023763,151
1381926,1023763,486
1381926,1023763,2741
1381926,1023763,9588
1405453,1023763,151
1405453,1023763,2741
1409157,1023763,151
1409157,1023763,700
1409157,1023763,2161
1409157,1023763,2741
1426069,1023763,151
1426069,1023763,2741
1432708,1023763,151
1432708,1023763,2741
1442047,1023763,151
1442047,1023763,820
1442047,1023763,2741
1461378,1023763,151
1461378,1023763,2161
1461378,1023763,2741
1507970,1023763,151
1510938,1023763,151
1510938,1023763,1004
1510938,1023763,2741
1533940,1023763,151
1569627,1023763,486
1569627,1023763,2741
1569627,1023763,9588
1581346,1023763,151
1581346,1023763,2161
1581346,1023763,2741
1971611,1023763,151
1971611,1023763,486
1971611,1023763,2161
1971611,1023763,2741
1971611,1023763,9588
1973958,1023763,486
2032027,1023763,151
2070274,1023763,151
2070274,1023763,486
2070274,1023763,2741
2070274,1023763,9588
2082104,1023763,151
2082104,1023763,486
2082104,1023763,2741
2119259,1023763,151
2119259,1023763,486
2119259,1023763,2741
2119259,1023763,9588
2130142,1023763,151
2130142,1023763,2741
2142947,1023763,486
2142947,1023763,2741
2144789,1023763,151
2144789,1023763,2741
2144789,1023763,9588
2169423,1023763,151
2169423,1023763,820
2169423,1023763,2741
2179106,1023763,151
2193920,1023763,151
2193920,1023763,2741
2224071,1023763,2161
2224071,1023763,2741
2228401,1023763,151
2228401,1023763,792
2228401,1023763,2741
2281381,1023763,151
2281381,1023763,2741
2309117,1023763,486
2315772,1023763,486
2315772,1023763,2741
2315772,1023763,9588
2342167,1023763,151
2342167,1023763,2741
2385826,1023763,151
2385826,1023763,1522
2385826,1023763,2741
2412296,1023763,151
2412296,1023763,2741
2935421,1023763,1035
2938476,1023763,9588
2975152,1023763,151
2975152,1023763,2741
2985105,1023763,151
2985105,1023763,2741
3022845,1023763,151
3022845,1023763,2741
3028944,1023763,151
3028944,1023763,2741
3058351,1023763,151
3072493,1023763,151
3072493,1023763,486
3072493,1023763,2741
3075321,1023763,151
3081032,1023763,2741
3097905,1023763,151
3097905,1023763,2741
3105257,1023763,151
3105257,1023763,2741
3118406,1023763,151
3130844,1023763,486
3134641,1023763,151
3134641,1023763,2131
3134641,1023763,2741
3145329,1023763,151
3145329,1023763,2161
3145329,1023763,2741
3149902,1023763,151
3171502,1023763,486
3176177,1023763,2161
3176177,1023763,2741
4443276,1023763,151
4443276,1023763,2741
4448438,1023763,151
4453170,1023763,151
4466102,1023763,151
4466102,1023763,486
4466102,1023763,2741
4502058,1023763,151
4502058,1023763,2741
4508195,1023763,639
4525754,1023763,151
4525754,1023763,486
4525754,1023763,2741
4525754,1023763,9588
1022849,1023796,3196
1024311,1023796,3134
1025070,1023796,3134
1025672,1023796,3134
1025934,1023796,3134
1026403,1023796,3134
1028230,1023796,3134
1029098,1023796,3134
1029542,1023796,3134
1033829,1023796,3134
1034178,1023796,3134
1038768,1023796,3134
1322294,1023796,3134
2039549,1023796,3134
2039996,1023796,3134
2117748,1023796,3134
2216681,1023796,3134
2218518,1023796,3623
2242337,1023796,3134
2309117,1023796,3318
2376935,1023796,3134
2377805,1023796,3134
2404139,1023796,3134
2960401,1023796,3134
3070058,1023796,3134
3105736,1023796,3134
4508226,1023796,3134
1018488,1023836,334
1018695,1023836,151
1018695,1023836,2376
1018732,1023836,151
1018732,1023836,2741
1018980,1023836,151
1018980,1023836,2741
1019120,1023836,151
1019120,1023836,2741
1019183,1023836,151
1019183,1023836,2741
1019334,1023836,151
1019334,1023836,2741
1019541,1023836,151
1019541,1023836,2741
1019581,1023836,2861
1019593,1023836,1218
1019648,1023836,2861
1019833,1023836,2861
1020029,1023836,2861
1020215,1023836,151
1020215,1023836,2741
1020428,1023836,334
1020428,1023836,5021
1020596,1023836,2710
1020644,1023836,2861
1020960,1023836,151
1020960,1023836,2741
1021168,1023836,2861
1021184,1023836,151
1021184,1023836,2741
1021192,1023836,151
1021192,1023836,2376
1021257,1023836,151
1021257,1023836,2741
1021389,1023836,151
1021389,1023836,2741
1021411,1023836,2861
1021433,1023836,2861
1021984,1023836,699
1022158,1023836,2861
1022509,1023836,151
1022509,1023836,2741
1022709,1023836,151
1022709,1023836,2741
1022920,1023836,151
1022920,1023836,2741
1022938,1023836,151
1022938,1023836,2741
1022952,1023836,151
1022952,1023836,2741
1023067,1023836,2861
1023068,1023836,2861
1023103,1023836,2861
1023156,1023836,151
1023156,1023836,2741
1023362,1023836,151
1023362,1023836,2741
1023560,1023836,2861
1023674,1023836,2861
1023682,1023836,1430
1023763,1023836,151
1023763,1023836,2741
1023863,1023836,2861
1024241,1023836,151
1024241,1023836,2741
1024286,1023836,151
1024286,1023836,2741
1024651,1023836,1341
1024696,1023836,2861
1024709,1023836,151
1024709,1023836,2741
1024792,1023836,151
1024792,1023836,2741
1024796,1023836,2861
1024834,1023836,151
1024834,1023836,2741
1024837,1023836,2861
1024856,1023836,2861
1024919,1023836,2861
1025217,1023836,2861
1025346,1023836,2861
1025478,1023836,2861
1025549,1023836,151
1025549,1023836,2741
1025603,1023836,151
1025603,1023836,2741
1025666,1023836,151
1025666,1023836,2741
1025672,1023836,610
1025701,1023836,151
1025701,1023836,2376
1025757,1023836,151
1025757,1023836,2741
1025998,1023836,151
1025998,1023836,2741
1026034,1023836,151
1026034,1023836,2741
1026120,1023836,151
1026120,1023836,2741
1026301,1023836,151
1026301,1023836,2741
1026331,1023836,2861
1026332,1023836,151
1026332,1023836,2741
1026334,1023836,151
1026334,1023836,2741
1026751,1023836,2861
1027012,1023836,1188
1027344,1023836,2861
1027399,1023836,151
1027399,1023836,2741
1027538,1023836,151
1027538,1023836,2741
1027569,1023836,151
1027569,1023836,2741
1027647,1023836,151
1027647,1023836,2741
1028036,1023836,2861
1028233,1023836,151
1028233,1023836,2741
1028546,1023836,2861
1028607,1023836,151
1028607,1023836,2741
1028723,1023836,151
1028723,1023836,2741
1029052,1023836,2861
1029180,1023836,151
1029180,1023836,2741
1029223,1023836,151
1029223,1023836,2741
1029260,1023836,2861
1029337,1023836,2861
1029370,1023836,334
1029405,1023836,151
1029405,1023836,2741
1029542,1023836,699
1029678,1023836,151
1029678,1023836,2741
1029714,1023836,151
1029714,1023836,2741
1029793,1023836,151
1029793,1023836,2741
1030079,1023836,151
1030079,1023836,2376
1030437,1023836,151
1030437,1023836,2741
1030550,1023836,2861
1030801,1023836,2861
1030898,1023836,365
1031003,1023836,2861
1031488,1023836,151
1031488,1023836,2741
1031500,1023836,2861
1031813,1023836,2861
1031959,1023836,151
1031959,1023836,2741
1032122,1023836,2221
1032137,1023836,151
1032137,1023836,2741
1032179,1023836,487
1032234,1023836,2861
1032245,1023836,151
1032245,1023836,2741
1032728,1023836,151
1032728,1023836,2741
1032803,1023836,151
1032803,1023836,2741
1032915,1023836,151
1032915,1023836,2741
1033350,1023836,2861
1033363,1023836,2861
1033564,1023836,1979
1033642,1023836,151
1033642,1023836,2741
1033845,1023836,151
1033845,1023836,2741
1033968,1023836,2861
1034062,1023836,151
1034062,1023836,2741
1034371,1023836,151
1034893,1023836,2861
1035154,1023836,151
1035154,1023836,2741
1035314,1023836,151
1035314,1023836,2741
1035318,1023836,2861
1035351,1023836,151
1035351,1023836,2741
1035463,1023836,2861
1035491,1023836,2861
1035685,1023836,2861
1042098,1023836,151
1042098,1023836,2741
1047265,1023836,2861
1047817,1023836,151
1047817,1023836,2741
1062815,1023836,2861
1064235,1023836,151
1064235,1023836,2376
1088433,1023836,2861
1097986,1023836,151
1097986,1023836,2741
1113636,1023836,151
1113636,1023836,426
1113636,1023836,2376
1134091,1023836,151
1134140,1023836,2861
1138092,1023836,151
1138092,1023836,2741
1142018,1023836,2861
1155255,1023836,151
1184758,1023836,1979
1188229,1023836,334
1189990,1023836,2861
1212596,1023836,2861
1232791,1023836,151
1232791,1023836,2406
1243144,1023836,2861
1249117,1023836,2861
1250942,1023836,2861
1262720,1023836,151
1262720,1023836,2741
1266560,1023836,151
1266560,1023836,2741
1277749,1023836,1522
1282840,1023836,2861
1312311,1023836,151
1312311,1023836,2376
1327619,1023836,151
1327619,1023836,2741
1353136,1023836,151
1353136,1023836,487
1353136,1023836,2376
1353739,1023836,334
1381926,1023836,151
1381926,1023836,2741
1390346,1023836,2861
1405453,1023836,151
1405453,1023836,2376
1409157,1023836,151
1409157,1023836,2741
1417672,1023836,2861
1423769,1023836,1522
1426069,1023836,151
1426069,1023836,334
1426069,1023836,2465
1432708,1023836,151
1432708,1023836,1795
1432708,1023836,2376
1439935,1023836,2861
1442047,1023836,151
1442047,1023836,2741
1452494,1023836,2861
1461378,1023836,151
1461378,1023836,2741
1507970,1023836,151
1510938,1023836,151
1510938,1023836,2741
1533940,1023836,151
1533940,1023836,1035
1542204,1023836,883
1549215,1023836,2861
1562356,1023836,2861
1581346,1023836,151
1581346,1023836,2741
1584006,1023836,2861
1971611,1023836,151
2028012,1023836,2861
2032027,1023836,151
2043977,1023836,2861
2070274,1023836,151
2070274,1023836,2741
2082104,1023836,151
2082104,1023836,2741
2117087,1023836,2861
2119259,1023836,151
2119259,1023836,2741
2123535,1023836,610
2123998,1023836,2861
2130142,1023836,151
2130142,1023836,2741
2144789,1023836,151
2154527,1023836,334
2164766,1023836,699
2169423,1023836,151
2169423,1023836,2741
2179106,1023836,151
2183090,1023836,638
2193920,1023836,151
2193920,1023836,2376
2201949,1023836,2861
2203777,1023836,2861
2228401,1023836,151
2228401,1023836,2741
2259053,1023836,2861
2281381,1023836,151
2281381,1023836,699
2281381,1023836,2376
2308533,1023836,2861
2342167,1023836,151
2342167,1023836,2465
2349607,1023836,2861
2354288,1023836,2861
2373040,1023836,2861
2373723,1023836,334
2374456,1023836,2861
2377805,1023836,610
2385826,1023836,151
2385826,1023836,2741
2401419,1023836,1887
2412296,1023836,151
2412296,1023836,2741
2418513,1023836,1553
2936146,1023836,2861
2961336,1023836,2861
2975152,1023836,151
2975152,1023836,2741
2981060,1023836,2040
2985105,1023836,151
2985105,1023836,2376
3022845,1023836,151
3022845,1023836,2741
3028944,1023836,151
3028944,1023836,2376
3047454,1023836,2861
3056239,1023836,2465
3058351,1023836,151
3072493,1023836,151
3072493,1023836,2741
3072575,1023836,457
3075321,1023836,151
3097905,1023836,151
3097905,1023836,2376
3105257,1023836,151
3105257,1023836,2741
3110805,1023836,1856
3118406,1023836,151
3134641,1023836,151
3134641,1023836,2741
3145329,1023836,151
3145329,1023836,2741
3149902,1023836,151
4443276,1023836,151
4443276,1023836,2376
4443727,1023836,2040
4448438,1023836,151
4453170,1023836,151
4454444,1023836,334
4466102,1023836,151
4466102,1023836,2741
4483596,1023836,457
4498410,1023836,1310
4502058,1023836,151
4502058,1023836,2376
4523915,1023836,2861
4525754,1023836,151
4525754,1023836,2741
1025179,1023859,2099
1025179,1023859,5357
1018488,1023863,2861
1019581,1023863,2861
1019593,1023863,2861
1019648,1023863,2861
1019833,1023863,2861
1019847,1023863,2861
1020029,1023863,2861
1020428,1023863,2861
1020596,1023863,2861
1020644,1023863,2861
1021168,1023863,2861
1021411,1023863,2861
1021433,1023863,2861
1021984,1023863,2861
1022158,1023863,2861
1022160,1023863,2861
1023067,1023863,2861
1023068,1023863,2861
1023103,1023863,2861
1023560,1023863,2861
1023674,1023863,2861
1023674,1023863,3257
1023682,1023863,2861
1023836,1023863,2861
1023920,1023863,2861
1024651,1023863,2861
1024696,1023863,2861
1024796,1023863,2861
1024837,1023863,2861
1024856,1023863,2861
1024856,1023863,3257
1024919,1023863,2861
1024943,1023863,2861
1025217,1023863,2861
1025346,1023863,2861
1025478,1023863,2861
1025672,1023863,2861
1026331,1023863,2861
1026751,1023863,2861
1027012,1023863,2861
1027344,1023863,2861
1028036,1023863,2861
1028546,1023863,2861
1029052,1023863,2861
1029260,1023863,2861
1029337,1023863,2861
1029370,1023863,2861
1029542,1023863,2861
1030550,1023863,2861
1030604,1023863,2861
1030801,1023863,2861
1030898,1023863,2861
1031003,1023863,2861
1031500,1023863,2861
1031813,1023863,2861
1031813,1023863,3257
1032122,1023863,2861
1032179,1023863,2861
1032234,1023863,2861
1033350,1023863,2861
1033363,1023863,2861
1033564,1023863,2861
1033968,1023863,2861
1034893,1023863,2861
1035318,1023863,2861
1035463,1023863,2861
1035491,1023863,2861
1035685,1023863,2861
1047265,1023863,2861
1062815,1023863,2861
1088433,1023863,2861
1113636,1023863,2861
1134140,1023863,2861
1142018,1023863,2861
1184758,1023863,2861
1188229,1023863,2861
1189990,1023863,2861
1189990,1023863,3257
1212596,1023863,2861
1243144,1023863,2861
1249117,1023863,2861
1250942,1023863,2861
1277749,1023863,2861
1282840,1023863,2861
1353136,1023863,2861
1353739,1023863,2861
1390346,1023863,2861
1417672,1023863,2861
1423769,1023863,2861
1426069,1023863,2861
1432708,1023863,2861
1439935,1023863,2861
1452494,1023863,2861
1511061,1023863,2861
1533940,1023863,2861
1542204,1023863,2861
1549215,1023863,2861
1562356,1023863,2861
1584006,1023863,2861
2028012,1023863,2861
2043977,1023863,2861
2117087,1023863,2861
2123535,1023863,2861
2123998,1023863,2861
2123998,1023863,3287
2154527,1023863,2861
2164766,1023863,2861
2183090,1023863,2861
2201949,1023863,2861
2203777,1023863,2861
2240136,1023863,2861
2259053,1023863,2861
2281381,1023863,2861
2308533,1023863,2861
2328333,1023863,2861
2349607,1023863,2861
2354288,1023863,2861
2363957,1023863,2861
2373040,1023863,2861
2373723,1023863,2861
2374456,1023863,2861
2377805,1023863,2861
2400702,1023863,2861
2401419,1023863,2861
2418513,1023863,2861
2936146,1023863,2861
2944156,1023863,2861
2961336,1023863,2861
2981060,1023863,2861
3047454,1023863,2861
3047454,1023863,3257
3056239,1023863,2861
3072575,1023863,2861
3083651,1023863,2861
3106093,1023863,2861
3110805,1023863,2861
4443727,1023863,2861
4454444,1023863,2861
4483596,1023863,2861
4498410,1023863,2861
4523915,1023863,2861
1019086,1023865,6269
1021759,1023865,6179
1019111,1023866,2527
1028922,1023866,2496
1246315,1023866,2496
1019581,1023920,2861
1019648,1023920,2861
1019833,1023920,2861
1019847,1023920,2800
1020029,1023920,2861
1020644,1023920,2861
1021168,1023920,2861
1021411,1023920,2861
1021433,1023920,2861
1022158,1023920,2861
1022160,1023920,1735
1023067,1023920,2861
1023068,1023920,2861
1023103,1023920,2861
1023560,1023920,2861
1023674,1023920,2861
1023863,1023920,2861
1024696,1023920,2861
1024796,1023920,2861
1024837,1023920,2861
1024856,1023920,2861
1024919,1023920,2861
1024943,1023920,2800
1025217,1023920,2861
1025346,1023920,2861
1025478,1023920,2861
1026331,1023920,2861
1026751,1023920,2861
1027344,1023920,2861
1028036,1023920,2861
1028546,1023920,2861
1029052,1023920,2861
1029260,1023920,2861
1029337,1023920,2861
1030550,1023920,2861
1030604,1023920,2162
1030801,1023920,2861
1031003,1023920,2861
1031500,1023920,2861
1031813,1023920,2861
1032234,1023920,2861
1032494,1023920,1735
1033350,1023920,2861
1033363,1023920,2861
1033968,1023920,2861
1034893,1023920,2861
1035318,1023920,2861
1035463,1023920,2861
1035491,1023920,2861
1035685,1023920,2861
1047265,1023920,2861
1062815,1023920,2861
1088433,1023920,2861
1134140,1023920,2861
1142018,1023920,2861
1189990,1023920,2861
1212596,1023920,2861
1243144,1023920,2861
1249117,1023920,2861
1250942,1023920,2861
1282840,1023920,2861
1390346,1023920,2861
1417672,1023920,2861
1439935,1023920,2861
1452494,1023920,2861
1507970,1023920,2891
1511061,1023920,2131
1549215,1023920,2861
1562356,1023920,2861
1584006,1023920,2861
2028012,1023920,2861
2043977,1023920,2861
2117087,1023920,2861
2123998,1023920,2861
2201949,1023920,2861
2203777,1023920,2861
2240136,1023920,1796
2259053,1023920,2861
2308533,1023920,2861
2328333,1023920,2527
2349607,1023920,2861
2354288,1023920,2861
2363957,1023920,1735
2373040,1023920,2861
2374456,1023920,2861
2400702,1023920,2343
2936146,1023920,2861
2944156,1023920,1826
2961336,1023920,2861
3047454,1023920,2861
3083651,1023920,2800
3106093,1023920,1735
4523915,1023920,2861
1497906,1023932,2647
1497906,1023932,4718
2121176,1023932,2647
2239909,1023932,518
2239909,1023932,2647
2261032,1023932,2647
1022116,1023946,31
1025024,1023946,31
1027228,1023946,31
1027228,1023946,821
1027990,1023946,31
1027990,1023946,821
1027990,1023946,12874
1027990,1023946,13149
1029712,1023946,31
1029712,1023946,821
1029712,1023946,12874
1029712,1023946,13149
1029895,1023946,31
1029895,1023946,821
1030123,1023946,31
1048610,1023946,31
1053293,1023946,31
1053293,1023946,821
1054534,1023946,31
1095238,1023946,31
1095238,1023946,15311
1212950,1023946,31
1212950,1023946,821
1217596,1023946,31
1217596,1023946,20819
1270596,1023946,821
1458808,1023946,31
1458808,1023946,9862
1499353,1023946,31
1499353,1023946,11535
2151611,1023946,31
2151611,1023946,9528
2159961,1023946,31
2159961,1023946,4900
2163469,1023946,31
2323510,1023946,6269
2393631,1023946,31
2393631,1023946,8736
2401419,1023946,31
2414680,1023946,31
2963540,1023946,31
2963540,1023946,7152
2964308,1023946,31
3000182,1023946,31
3000182,1023946,821
3019624,1023946,31
3019624,1023946,7030
1018511,1023979,19267
1019580,1023979,19267
1019602,1023979,19267
1020477,1023979,19267
1020633,1023979,19267
1020851,1023979,19267
1020933,1023979,19267
1020983,1023979,19267
1021155,1023979,19267
1021780,1023979,19267
1021799,1023979,19267
1021888,1023979,19267
1021984,1023979,19267
1022111,1023979,19267
1022345,1023979,19267
1023342,1023979,19267
1023354,1023979,19267
1024036,1023979,19267
1024050,1023979,19267
1024260,1023979,19267
1024264,1023979,19267
1024364,1023979,19267
1024481,1023979,19267
1024646,1023979,19267
1024702,1023979,19267
1024774,1023979,19267
1024884,1023979,19267
1025272,1023979,19267
1025772,1023979,19267
1026032,1023979,19267
1026143,1023979,19267
1027491,1023979,19267
1027598,1023979,19267
1028025,1023979,19267
1028448,1023979,19267
1029015,1023979,19267
1029226,1023979,19267
1029382,1023979,19267
1029400,1023979,19267
1030126,1023979,19267
1030948,1023979,19267
1031141,1023979,19267
1031845,1023979,19267
1032175,1023979,19267
1032378,1023979,19267
1032556,1023979,19267
1032809,1023979,19267
1032910,1023979,19267
1033352,1023979,19267
1033430,1023979,19267
1033519,1023979,19267
1033529,1023979,19267
1033976,1023979,19267
1033998,1023979,19267
1034155,1023979,19267
1035899,1023979,19267
1067955,1023979,19267
1087976,1023979,19267
1139836,1023979,19267
1172258,1023979,19267
1184758,1023979,19267
1224524,1023979,19267
1311026,1023979,19267
1330635,1023979,19267
1378757,1023979,19267
1423769,1023979,19267
1568620,1023979,19267
1963904,1023979,19267
2034108,1023979,19267
2129553,1023979,19267
2183260,1023979,19267
2249429,1023979,19267
2281381,1023979,19267
2309886,1023979,19267
2329964,1023979,19267
2373685,1023979,19267
2388684,1023979,19267
2417906,1023979,19267
2436288,1023979,19267
2438348,1023979,19267
2950211,1023979,19267
2972299,1023979,19267
2998458,1023979,19267
3029959,1023979,19267
3053246,1023979,19267
3055354,1023979,19267
3081874,1023979,19267
3104982,1023979,19267
3107897,1023979,19267
3113368,1023979,19267
3129207,1023979,19267
3134573,1023979,19267
3138776,1023979,19267
3159040,1023979,19267
4491269,1023979,19267
4506969,1023979,19267
4512584,1023979,19267
4515990,1023979,19267
1019403,1024000,6422
1019409,1024000,6422
1023255,1024000,6422
1024270,1024000,6422
1025038,1024000,6422
1026071,1024000,6422
1026903,1024000,6422
1032021,1024000,6422
1035039,1024000,6422
1035660,1024000,6422
1182679,1024000,6422
1427102,1024000,6422
1992092,1024000,6422
2035951,1024000,6422
2068022,1024000,6422
2162915,1024000,6422
2298450,1024000,6422
2323799,1024000,6422
2980570,1024000,6422
3144052,1024000,6422
4502775,1024000,6422
1019964,1024003,1188
1020976,1024003,1188
1021998,1024003,1188
1022113,1024003,1188
1024427,1024003,1188
1025019,1024003,1188
1027805,1024003,1188
1028673,1024003,4900
1032141,1024003,1188
1032296,1024003,1188
1033892,1024003,1188
1035789,1024003,4049
1172578,1024003,1188
1270596,1024003,1188
1391189,1024003,3957
1465880,1024003,3012
2102530,1024003,3012
2179125,1024003,1188
2974523,1024003,1188
3107696,1024003,1188
1020383,1024019,2800
1020428,1024019,2527
1024709,1024019,274
1024902,1024019,1917
1025083,1024019,6088
1025792,1024019,1400
1025859,1024019,4565
1030397,1024019,486
1032122,1024019,1400
1032335,1024019,4169
1032953,1024019,2922
1033430,1024019,1886
1034261,1024019,851
1034444,1024019,2131
1034953,1024019,2678
1172560,1024019,912
1569627,1024019,1857
2134428,1024019,486
2965360,1024019,3318
2971484,1024019,1400
3040527,1024019,152
4483596,1024019,2404
4508195,1024019,2739
1018511,1024036,12966
1019580,1024036,12966
1019602,1024036,12966
1020477,1024036,12966
1020633,1024036,12966
1020851,1024036,12966
1020933,1024036,12966
1020983,1024036,12966
1021155,1024036,12966
1021780,1024036,12966
1021799,1024036,13119
1021888,1024036,13484
1021984,1024036,12966
1022111,1024036,12966
1022345,1024036,12966
1023342,1024036,2769
1023342,1024036,12996
1023354,1024036,12966
1023979,1024036,19267
1024050,1024036,12966
1024260,1024036,12966
1024264,1024036,12966
1024364,1024036,12966
1024481,1024036,12966
1024646,1024036,12966
1024702,1024036,2769
1024702,1024036,12966
1024774,1024036,12966
1024884,1024036,12966
1025070,1024036,2769
1025272,1024036,12966
1025772,1024036,2769
1025772,1024036,12996
1025924,1024036,2769
1026032,1024036,12966
1026143,1024036,12996
1027491,1024036,2769
1027491,1024036,12966
1027598,1024036,12966
1028025,1024036,12966
1028448,1024036,12966
1029015,1024036,15311
1029226,1024036,2769
1029226,1024036,13423
1029382,1024036,2769
1029382,1024036,12966
1029400,1024036,12966
1030126,1024036,2769
1030126,1024036,12966
1030948,1024036,12966
1031141,1024036,12966
1031845,1024036,12966
1032175,1024036,12966
1032378,1024036,12966
1032556,1024036,12966
1032809,1024036,12966
1032910,1024036,2769
1032910,1024036,12966
1033352,1024036,12966
1033430,1024036,12966
1033519,1024036,12966
1033529,1024036,12966
1033976,1024036,12966
1033998,1024036,12966
1034155,1024036,12966
1035899,1024036,12966
1067955,1024036,12966
1087976,1024036,2769
1087976,1024036,12966
1139836,1024036,12966
1172258,1024036,12966
1184758,1024036,12966
1224524,1024036,12966
1311026,1024036,12966
1330635,1024036,2769
1330635,1024036,12966
1378757,1024036,12966
1423769,1024036,12966
1568620,1024036,12966
1963904,1024036,12966
2034108,1024036,12966
2129553,1024036,12966
2183260,1024036,2769
2183260,1024036,12966
2240136,1024036,2769
2249429,1024036,12966
2281381,1024036,12966
2309886,1024036,12966
2329964,1024036,12966
2373685,1024036,2769
2373685,1024036,12966
2388684,1024036,12966
2417906,1024036,12966
2436288,1024036,12966
2438348,1024036,12966
2950211,1024036,12966
2972299,1024036,12966
2989969,1024036,2769
2998458,1024036,12966
3029959,1024036,12966
3053246,1024036,12966
3055354,1024036,12966
3081874,1024036,12966
3104982,1024036,12966
3107897,1024036,12966
3113368,1024036,12966
3129207,1024036,12966
3134573,1024036,12966
3138776,1024036,12966
3146480,1024036,2769
3159040,1024036,12966
4491269,1024036,12966
4506969,1024036,12966
4512584,1024036,12966
4515990,1024036,12966
1019833,1024041,3165
1020547,1024041,1035
1023067,1024041,3043
1024837,1024041,5814
1024919,1024041,5814
1025558,1024041,2588
1025672,1024041,5053
1027197,1024041,1035
1028019,1024041,5814
1029370,1024041,5814
1029542,1024041,1887
1030625,1024041,1308
1031981,1024041,1035
1032179,1024041,5814
1034986,1024041,2861
1034986,1024041,5357
1035792,1024041,1035
1047265,1024041,4200
1113636,1024041,1887
1302440,1024041,2861
1302440,1024041,5814
1432084,1024041,1035
1452494,1024041,2162
1533940,1024041,5964
1542204,1024041,5814
2154527,1024041,1887
2183090,1024041,1887
2194939,1024041,2861
2239163,1024041,1035
2239163,1024041,1522
2239163,1024041,1887
2347845,1024041,1035
2354288,1024041,5722
2373723,1024041,1887
2398077,1024041,1035
2981060,1024041,1887
2982183,1024041,1918
2982183,1024041,2861
3023042,1024041,2861
3040160,1024041,730
3040160,1024041,1066
3040160,1024041,4110
3047961,1024041,1551
3056239,1024041,3165
3110805,1024041,3865
3130844,1024041,1035
4454444,1024041,1887
1018511,1024050,2678
1018511,1024050,8157
1019580,1024050,8157
1019602,1024050,943
1019602,1024050,8157
1020477,1024050,8157
1020633,1024050,11232
1020851,1024050,8157
1020933,1024050,8157
1020983,1024050,2374
1020983,1024050,10044
1021155,1024050,8157
1021780,1024050,1796
1021780,1024050,8157
1021799,1024050,13119
1021888,1024050,13484
1021984,1024050,8157
1022111,1024050,12966
1022345,1024050,8157
1023342,1024050,12996
1023354,1024050,12966
1023979,1024050,19267
1024036,1024050,12966
1024260,1024050,487
1024260,1024050,8157
1024264,1024050,640
1024264,1024050,8157
1024364,1024050,8157
1024481,1024050,12815
1024646,1024050,9618
1024702,1024050,11597
1024774,1024050,8157
1024884,1024050,8401
1025272,1024050,12966
1025772,1024050,12996
1026032,1024050,8157
1026143,1024050,12996
1027491,1024050,12966
1027598,1024050,8157
1028025,1024050,12266
1028448,1024050,12966
1029015,1024050,15311
1029226,1024050,13423
1029382,1024050,12935
1029400,1024050,8157
1030126,1024050,12570
1030948,1024050,8157
1031141,1024050,9893
1031845,1024050,2678
1031845,1024050,12935
1032175,1024050,8157
1032378,1024050,9497
1032556,1024050,12905
1032809,1024050,12874
1032910,1024050,12754
1033352,1024050,12905
1033430,1024050,1551
1033430,1024050,8157
1033519,1024050,12450
1033529,1024050,8157
1033976,1024050,12693
1033998,1024050,8157
1034155,1024050,731
1034155,1024050,8157
1035899,1024050,8157
1067955,1024050,487
1067955,1024050,8157
1087976,1024050,12601
1139836,1024050,10258
1172258,1024050,12358
1184758,1024050,790
1184758,1024050,8157
1224524,1024050,10317
1311026,1024050,2496
1311026,1024050,8157
1330635,1024050,11079
1378757,1024050,12266
1423769,1024050,1339
1423769,1024050,8157
1568620,1024050,11201
1963904,1024050,943
1963904,1024050,9375
2034108,1024050,2769
2034108,1024050,9101
2129553,1024050,9556
2183260,1024050,9344
2249429,1024050,852
2249429,1024050,8157
2281381,1024050,8157
2309886,1024050,487
2309886,1024050,8157
2329964,1024050,1005
2329964,1024050,8157
2373685,1024050,8705
2388684,1024050,8157
2417906,1024050,2769
2417906,1024050,8157
2436288,1024050,2192
2436288,1024050,8157
2438348,1024050,8157
2950211,1024050,487
2950211,1024050,8157
2972299,1024050,8157
2998458,1024050,2678
2998458,1024050,8157
3029959,1024050,8157
3053246,1024050,4992
3053246,1024050,8157
3055354,1024050,8157
3081874,1024050,8157
3104982,1024050,852
3104982,1024050,8157
3107897,1024050,8157
3113368,1024050,8157
3129207,1024050,2101
3129207,1024050,8157
3134573,1024050,8157
3138776,1024050,8157
3159040,1024050,8157
4491269,1024050,8157
4506969,1024050,8157
4512584,1024050,2678
4512584,1024050,8157
4515990,1024050,8157
1020041,1024051,4230
1020329,1024051,4230
1020585,1024051,4230
1020627,1024051,4230
1021209,1024051,4230
1021751,1024051,4230
1021827,1024051,4230
1022964,1024051,4230
1023008,1024051,4230
1023018,1024051,4230
1023469,1024051,4322
1024651,1024051,4230
1024810,1024051,4230
1025108,1024051,4230
1025987,1024051,4230
1027915,1024051,4230
1028282,1024051,4230
1029719,1024051,4230
1029733,1024051,4230
1030641,1024051,4230
1030927,1024051,4230
1031574,1024051,4230
1032942,1024051,4230
1034224,1024051,12784
1035867,1024051,12784
1133969,1024051,4230
1252272,1024051,4230
1272416,1024051,12023
